# Time,     alpha,     beta,     V_inf,    u(v_body_X), v(v_body_Y), w(v_body_Z),  p,       q,         r,         gx,         gy,       gz,      FX_body,    FY_body,    FZ_body  
5.500e+00, 0.000e+00, 0.000e+00, 1.205e+02, 1.205e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.564e+00, 0.000e+00, 0.000e+00
5.510e+00, 0.000e+00, 0.000e+00, 1.203e+02, 1.203e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.560e+00, 0.000e+00, 0.000e+00
5.520e+00, 0.000e+00, 0.000e+00, 1.202e+02, 1.202e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.556e+00, 0.000e+00, 0.000e+00
5.530e+00, 0.000e+00, 0.000e+00, 1.200e+02, 1.200e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.552e+00, 0.000e+00, 0.000e+00
5.540e+00, 0.000e+00, 0.000e+00, 1.199e+02, 1.199e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.548e+00, 0.000e+00, 0.000e+00
5.550e+00, 0.000e+00, 0.000e+00, 1.197e+02, 1.197e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.544e+00, 0.000e+00, 0.000e+00
5.560e+00, 0.000e+00, 0.000e+00, 1.196e+02, 1.196e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.540e+00, 0.000e+00, 0.000e+00
5.570e+00, 0.000e+00, 0.000e+00, 1.194e+02, 1.194e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.536e+00, 0.000e+00, 0.000e+00
5.580e+00, 0.000e+00, 0.000e+00, 1.193e+02, 1.193e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.532e+00, 0.000e+00, 0.000e+00
5.590e+00, 0.000e+00, 0.000e+00, 1.191e+02, 1.191e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.529e+00, 0.000e+00, 0.000e+00
5.600e+00, 0.000e+00, 0.000e+00, 1.189e+02, 1.189e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.525e+00, 0.000e+00, 0.000e+00
5.610e+00, 0.000e+00, 0.000e+00, 1.188e+02, 1.188e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.521e+00, 0.000e+00, 0.000e+00
5.620e+00, 0.000e+00, 0.000e+00, 1.186e+02, 1.186e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.517e+00, 0.000e+00, 0.000e+00
5.630e+00, 0.000e+00, 0.000e+00, 1.185e+02, 1.185e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.513e+00, 0.000e+00, 0.000e+00
5.640e+00, 0.000e+00, 0.000e+00, 1.183e+02, 1.183e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.509e+00, 0.000e+00, 0.000e+00
5.650e+00, 0.000e+00, 0.000e+00, 1.182e+02, 1.182e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.505e+00, 0.000e+00, 0.000e+00
5.660e+00, 0.000e+00, 0.000e+00, 1.180e+02, 1.180e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.501e+00, 0.000e+00, 0.000e+00
5.670e+00, 0.000e+00, 0.000e+00, 1.179e+02, 1.179e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.498e+00, 0.000e+00, 0.000e+00
5.680e+00, 0.000e+00, 0.000e+00, 1.177e+02, 1.177e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.494e+00, 0.000e+00, 0.000e+00
5.690e+00, 0.000e+00, 0.000e+00, 1.176e+02, 1.176e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.490e+00, 0.000e+00, 0.000e+00
5.700e+00, 0.000e+00, 0.000e+00, 1.174e+02, 1.174e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.486e+00, 0.000e+00, 0.000e+00
5.710e+00, 0.000e+00, 0.000e+00, 1.173e+02, 1.173e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.482e+00, 0.000e+00, 0.000e+00
5.720e+00, 0.000e+00, 0.000e+00, 1.171e+02, 1.171e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.479e+00, 0.000e+00, 0.000e+00
5.730e+00, 0.000e+00, 0.000e+00, 1.170e+02, 1.170e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.475e+00, 0.000e+00, 0.000e+00
5.740e+00, 0.000e+00, 0.000e+00, 1.168e+02, 1.168e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.471e+00, 0.000e+00, 0.000e+00
5.750e+00, 0.000e+00, 0.000e+00, 1.167e+02, 1.167e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.468e+00, 0.000e+00, 0.000e+00
5.760e+00, 0.000e+00, 0.000e+00, 1.166e+02, 1.166e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.464e+00, 0.000e+00, 0.000e+00
5.770e+00, 0.000e+00, 0.000e+00, 1.164e+02, 1.164e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.460e+00, 0.000e+00, 0.000e+00
5.780e+00, 0.000e+00, 0.000e+00, 1.163e+02, 1.163e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.457e+00, 0.000e+00, 0.000e+00
5.790e+00, 0.000e+00, 0.000e+00, 1.161e+02, 1.161e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.453e+00, 0.000e+00, 0.000e+00
5.800e+00, 0.000e+00, 0.000e+00, 1.160e+02, 1.160e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.449e+00, 0.000e+00, 0.000e+00
5.810e+00, 0.000e+00, 0.000e+00, 1.158e+02, 1.158e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.446e+00, 0.000e+00, 0.000e+00
5.820e+00, 0.000e+00, 0.000e+00, 1.157e+02, 1.157e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.442e+00, 0.000e+00, 0.000e+00
5.830e+00, 0.000e+00, 0.000e+00, 1.155e+02, 1.155e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.438e+00, 0.000e+00, 0.000e+00
5.840e+00, 0.000e+00, 0.000e+00, 1.154e+02, 1.154e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.435e+00, 0.000e+00, 0.000e+00
5.850e+00, 0.000e+00, 0.000e+00, 1.152e+02, 1.152e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.431e+00, 0.000e+00, 0.000e+00
5.860e+00, 0.000e+00, 0.000e+00, 1.151e+02, 1.151e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.428e+00, 0.000e+00, 0.000e+00
5.870e+00, 0.000e+00, 0.000e+00, 1.150e+02, 1.150e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.424e+00, 0.000e+00, 0.000e+00
5.880e+00, 0.000e+00, 0.000e+00, 1.148e+02, 1.148e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.421e+00, 0.000e+00, 0.000e+00
5.890e+00, 0.000e+00, 0.000e+00, 1.147e+02, 1.147e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.417e+00, 0.000e+00, 0.000e+00
5.900e+00, 0.000e+00, 0.000e+00, 1.145e+02, 1.145e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.414e+00, 0.000e+00, 0.000e+00
5.910e+00, 0.000e+00, 0.000e+00, 1.144e+02, 1.144e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.410e+00, 0.000e+00, 0.000e+00
5.920e+00, 0.000e+00, 0.000e+00, 1.143e+02, 1.143e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.407e+00, 0.000e+00, 0.000e+00
5.930e+00, 0.000e+00, 0.000e+00, 1.141e+02, 1.141e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.403e+00, 0.000e+00, 0.000e+00
5.940e+00, 0.000e+00, 0.000e+00, 1.140e+02, 1.140e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.400e+00, 0.000e+00, 0.000e+00
5.950e+00, 0.000e+00, 0.000e+00, 1.138e+02, 1.138e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.396e+00, 0.000e+00, 0.000e+00
5.960e+00, 0.000e+00, 0.000e+00, 1.137e+02, 1.137e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.393e+00, 0.000e+00, 0.000e+00
5.970e+00, 0.000e+00, 0.000e+00, 1.136e+02, 1.136e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.389e+00, 0.000e+00, 0.000e+00
5.980e+00, 0.000e+00, 0.000e+00, 1.134e+02, 1.134e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.386e+00, 0.000e+00, 0.000e+00
5.990e+00, 0.000e+00, 0.000e+00, 1.133e+02, 1.133e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.383e+00, 0.000e+00, 0.000e+00
6.000e+00, 0.000e+00, 0.000e+00, 1.131e+02, 1.131e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.379e+00, 0.000e+00, 0.000e+00
